sale_id;branch_id;shoe_id;sale_date;َquantity_sold;total_price
655011;1;FO923;31.01.2024;1;230
301375;2;BO734;21.07.2024;3;900
658844;1;SN688;13.02.2024;3;540
349878;3;SN731;23.08.2024;1;180
161414;3;FO116;18.09.2024;4;920
369918;3;HE851;25.04.2024;2;500
135393;2;CA376;16.05.2024;2;380
105419;3;BO995;22.09.2024;4;1200
321639;3;BO750;28.02.2024;4;1200
435341;2;BO247;11.04.2024;1;300
849858;3;FO773;08.09.2024;3;690
266079;2;HE460;17.07.2024;4;1000
310042;2;CA785;14.02.2024;1;190
981081;2;FO433;09.09.2024;1;230
559395;2;BA735;01.10.2024;2;240
669817;1;BO313;18.06.2024;3;900
320087;3;CA142;10.08.2024;1;190
649176;2;BO737;05.10.2024;3;900
180673;2;BA468;12.01.2024;1;120
592327;3;CA794;15.09.2024;3;570
966114;2;BA148;02.07.2024;4;480
471915;3;HE724;11.11.2024;4;1000
254668;1;SA327;05.01.2024;1;150
441228;2;SA437;29.03.2024;1;150
838127;1;BO963;26.11.2024;4;1200
505960;2;SA275;27.07.2024;1;150
347538;2;CA567;06.08.2024;3;570
312533;1;SA270;10.05.2024;4;600
242643;1;SN211;05.11.2024;2;360
612860;3;HE796;07.04.2024;1;250
475060;1;FO373;07.09.2024;3;690
797885;2;SA770;05.03.2024;4;600
469396;3;BO948;07.08.2024;2;600
373223;3;BO963;04.05.2024;1;300
408253;3;CA369;01.09.2024;4;760
727655;1;CA895;12.12.2024;4;760
100063;3;BO118;01.11.2024;4;1200
406277;1;BO956;08.06.2024;2;600
156986;3;SN683;28.09.2024;4;720
496939;3;SN138;20.11.2024;4;720
361674;1;CA166;26.08.2024;3;570
409424;2;BO158;10.04.2024;1;300
112909;3;BA468;10.09.2024;2;240
550526;1;BA816;25.07.2024;4;480
842763;3;SN407;08.05.2024;4;720
309526;2;SN529;22.10.2024;2;360
562376;2;BA738;16.10.2024;1;120
696028;3;FO393;17.05.2024;3;690
140148;3;BO605;05.03.2024;1;300
165991;2;FO488;24.11.2024;4;920
660074;3;HE733;16.06.2024;1;250
326424;2;BO600;13.12.2024;1;300
429875;2;CA730;26.04.2024;2;380
437936;2;SN602;25.06.2024;3;540
221061;2;SN731;07.01.2024;3;540
328994;2;CA785;15.06.2024;2;380
284569;2;BO147;27.09.2024;2;600
347652;1;BA296;16.06.2024;2;240
381574;3;BA971;29.07.2024;1;120
738029;1;BA290;10.11.2024;1;120
235890;2;SN407;18.08.2024;3;540
113326;2;HE106;23.06.2024;3;750
206487;2;CA962;16.11.2024;1;190
335655;2;SA725;08.08.2024;4;600
891361;3;BA740;04.11.2024;3;360
814065;1;CA381;06.12.2024;4;760
131983;3;BA795;05.07.2024;2;240
936914;1;CA794;01.03.2024;4;760
899519;1;HE560;23.08.2024;2;500
514698;2;BA939;24.01.2024;4;480
493423;2;BO963;11.03.2024;1;300
877046;1;BO927;21.08.2024;4;1200
791977;1;BA468;22.01.2024;2;240
307356;1;SA549;05.10.2024;3;450
984795;1;HE560;07.09.2024;2;500
422932;2;SN829;21.10.2024;2;360
763550;2;BA525;10.11.2024;1;120
817153;1;CA882;06.12.2024;2;380
673094;2;SN825;13.07.2024;2;360
573921;3;HE796;24.05.2024;1;250
146949;2;BA818;28.04.2024;2;240
593418;3;HE207;08.02.2024;4;1000
112601;3;BO114;15.11.2024;3;900
237040;1;FO675;02.12.2024;2;460
511050;1;BO868;16.12.2024;1;300
690906;2;BO381;05.06.2024;2;600
293491;2;BA332;02.06.2024;2;240
922543;3;FO369;26.08.2024;2;460
995395;2;SN147;14.03.2024;2;360
578621;3;BA856;01.11.2024;3;360
734828;3;SN401;14.09.2024;4;720
846351;2;SN710;13.07.2024;1;180
129224;1;HE121;26.08.2024;3;750
557395;2;FO988;22.10.2024;4;920
847599;3;CA730;30.06.2024;2;380
598111;2;HE311;25.03.2024;3;750
451728;2;BO466;13.11.2024;3;900
160434;1;SA740;04.11.2024;3;450
684203;1;CA669;19.03.2024;3;570
298093;1;HE839;08.10.2024;2;500
664724;2;FO806;18.08.2024;4;920
761912;2;CA686;17.08.2024;1;190
774935;3;CA163;04.01.2024;2;380
812809;1;FO696;12.09.2024;4;920
216248;2;CA166;26.02.2024;3;570
925474;3;BA760;27.01.2024;1;120
119870;3;BO734;31.07.2024;4;1200
879029;1;SN689;12.10.2024;1;180
229828;3;HE796;22.05.2024;3;750
590727;1;HE796;17.03.2024;1;250
163670;2;HE121;28.02.2024;3;750
614567;1;HE624;14.03.2024;2;500
783770;3;BO146;10.05.2024;4;1200
581770;1;HE955;09.08.2024;2;500
473249;3;CA502;11.06.2024;2;380
473120;1;SN653;20.06.2024;2;360
107235;1;CA234;16.03.2024;4;760
593715;1;BO968;23.08.2024;2;600
746588;3;BO996;04.03.2024;4;1200
142418;2;BA565;14.08.2024;3;360
880648;1;BA975;23.08.2024;3;360
985799;2;BO147;28.10.2024;4;1200
123819;1;FO196;13.08.2024;1;230
280589;2;CA274;24.06.2024;3;570
149551;2;CA962;02.02.2024;4;760
378058;2;BA148;24.03.2024;4;480
197452;2;HE508;05.03.2024;3;750
681167;1;CA389;17.02.2024;3;570
533844;2;BA818;17.03.2024;2;240
484879;1;BA251;25.02.2024;2;240
911968;2;CA249;07.06.2024;1;190
354987;3;BA729;12.11.2024;1;120
781254;3;HE104;01.05.2024;1;250
306158;3;FO347;08.08.2024;2;460
784209;2;CA234;18.06.2024;2;380
131052;3;HE627;15.03.2024;2;500
405252;1;BA781;24.07.2024;4;480
780105;2;CA635;28.10.2024;2;380
593049;1;BA296;23.12.2024;4;480
951142;3;SN329;06.05.2024;4;720
115072;2;HE468;04.05.2024;1;250
950008;3;SA911;04.09.2024;1;150
723715;1;FO437;09.08.2024;4;920
687095;1;FO744;12.05.2024;4;920
130575;2;HE839;16.04.2024;1;250
746539;3;FO149;31.08.2024;4;920
284772;3;CA686;04.11.2024;3;570
890850;2;FO997;05.05.2024;1;230
961165;2;BA816;05.07.2024;2;240
993518;1;SN172;21.01.2024;1;180
177866;3;BO948;15.11.2024;2;600
944372;2;CA376;14.07.2024;1;190
719961;2;SA495;13.12.2024;3;450
595781;1;BA872;04.03.2024;4;480
379669;2;HE699;21.11.2024;2;500
856048;3;SN119;24.05.2024;2;360
629444;3;BA672;18.10.2024;1;120
131564;2;BA751;08.02.2024;1;120
160786;2;FO196;20.04.2024;2;460
380121;2;FO963;07.01.2024;3;690
811314;1;HE915;11.02.2024;4;1000
767603;1;SA437;06.09.2024;4;600
222326;3;FO693;23.02.2024;3;690
327170;1;CA369;29.09.2024;4;760
338080;2;BO600;02.03.2024;1;300
275493;3;BA760;01.02.2024;4;480
171456;1;BO146;25.11.2024;3;900
542667;2;BO968;15.02.2024;4;1200
648261;3;CA540;30.11.2024;4;760
164847;2;SN361;24.11.2024;4;720
240576;2;CA502;08.07.2024;4;760
678778;1;BA726;23.04.2024;1;120
716599;3;FO685;29.12.2024;3;690
614229;2;FO622;06.07.2024;3;690
680653;2;BO276;12.09.2024;4;1200
469927;2;CA472;22.05.2024;2;380
942279;1;CA785;04.10.2024;4;760
990351;2;BA818;23.01.2024;1;120
864936;2;BA726;22.07.2024;1;120
427619;1;SN211;18.07.2024;3;540
350905;2;CA381;31.10.2024;4;760
102867;3;BA148;16.06.2024;4;480
192708;2;SN602;23.01.2024;1;180
105439;1;SN512;19.11.2024;1;180
531022;1;SN497;18.01.2024;3;540
599674;2;SN703;31.10.2024;3;540
995287;3;FO774;23.03.2024;1;230
539931;2;CA794;18.02.2024;4;760
363540;3;BO420;25.08.2024;3;900
705142;3;HE121;17.02.2024;2;500
865888;2;FO373;23.07.2024;1;230
613056;3;BA184;20.01.2024;3;360
316526;3;BA738;28.02.2024;1;120
838089;2;BA967;09.10.2024;4;480
210489;1;SA686;19.08.2024;1;150
960487;3;CA730;24.11.2024;2;380
870053;3;FO774;20.07.2024;1;230
441881;3;FO963;10.07.2024;3;690
884258;1;FO540;09.09.2024;4;920
416838;3;BO455;16.02.2024;2;600
829362;2;BO832;24.07.2024;3;900
447478;2;SN812;18.09.2024;3;540
773386;2;BO526;12.08.2024;4;1200
127697;2;SA856;21.09.2024;2;300
193687;2;SA729;12.12.2024;4;600
140087;3;FO112;06.10.2024;3;690
750412;3;BO934;29.10.2024;3;900
320517;1;CA882;23.09.2024;4;760
480658;3;SA864;14.12.2024;4;600
952825;3;SA504;06.11.2024;1;150
651086;3;CA376;20.12.2024;1;190
832788;1;FO355;31.07.2024;3;690
749902;1;BA971;04.02.2024;2;240
921058;3;SN529;18.06.2024;2;360
812868;1;CA252;24.09.2024;1;190
936811;2;SN688;01.01.2024;1;180
438584;2;HE861;01.02.2024;2;500
207316;3;HE745;07.06.2024;1;250
959906;2;BA929;16.11.2024;2;240
714353;3;SN257;14.07.2024;2;360
980590;2;HE207;10.10.2024;1;250
649223;3;FO373;19.08.2024;4;920
285873;1;BO354;24.06.2024;4;1200
341285;3;BA184;19.02.2024;2;240
900125;3;HE404;17.01.2024;2;500
580151;1;SA437;24.01.2024;1;150
695256;1;BO337;16.04.2024;1;300
878202;2;SA686;24.09.2024;4;600
296883;2;SA903;17.07.2024;3;450
981164;2;BA760;08.11.2024;1;120
299110;1;HE839;04.07.2024;1;250
747288;3;BO927;18.11.2024;1;300
340221;1;CA806;17.09.2024;3;570
910600;1;BA174;21.10.2024;4;480
198045;3;BO927;08.08.2024;2;600
398632;1;HE460;08.06.2024;1;250
966942;1;SN653;23.02.2024;2;360
757822;2;HE547;19.05.2024;1;250
740495;3;CA492;28.09.2024;1;190
129682;1;SN144;02.05.2024;4;720
119162;1;CA669;12.10.2024;2;380
747464;1;BA738;27.07.2024;1;120
439717;2;SN688;30.05.2024;4;720
631904;3;SN735;09.07.2024;3;540
563152;2;BA941;20.02.2024;3;360
806807;3;BA941;08.03.2024;4;480
572689;2;SA819;09.12.2024;2;300
554474;2;SA725;03.11.2024;2;300
404933;2;BA672;28.11.2024;2;240
152257;3;BA672;03.06.2024;3;360
649971;2;CA540;04.07.2024;1;190
752689;1;BO995;08.07.2024;4;1200
336614;2;HE839;10.07.2024;3;750
943115;3;CA567;29.09.2024;2;380
627380;3;HE915;14.10.2024;1;250
290366;2;HE116;19.03.2024;1;250
389291;1;BA661;22.02.2024;3;360
419432;1;HE915;10.11.2024;2;500
193265;1;BA971;01.08.2024;1;120
731793;3;FO325;17.10.2024;1;230
865117;2;BA398;01.10.2024;3;360
984612;2;BA589;22.12.2024;2;240
202768;3;BA221;12.09.2024;3;360
456172;2;CA981;06.05.2024;4;760
448700;3;CA389;16.10.2024;2;380
756334;2;SA219;14.09.2024;3;450
286705;3;HE823;12.03.2024;4;1000
994934;3;FO787;23.12.2024;2;460
248935;2;BO305;18.07.2024;4;1200
722121;1;CA166;19.06.2024;3;570
568390;2;SN766;04.07.2024;1;180
120156;3;BA221;24.05.2024;4;480
778347;3;BA174;12.02.2024;2;240
666139;1;SA167;19.08.2024;2;300
691007;2;CA686;03.02.2024;3;570
770852;3;SN144;29.02.2024;2;360
290470;3;BO750;11.04.2024;4;1200
632976;3;BO455;15.11.2024;2;600
674656;3;FO835;23.03.2024;3;690
952188;2;BA468;29.08.2024;4;480
478111;2;CA864;27.09.2024;4;760
439660;3;BA856;18.11.2024;3;360
213567;1;BO968;18.08.2024;3;900
209702;1;SN731;08.06.2024;2;360
331957;1;SA504;04.08.2024;3;450
221383;2;BO956;15.01.2024;2;600
305201;1;HE320;09.08.2024;1;250
982904;2;SA822;06.09.2024;3;450
309401;3;BA148;26.01.2024;3;360
370932;1;BA249;27.06.2024;3;360
172200;1;FO675;26.02.2024;2;460
755273;2;CA369;04.06.2024;4;760
291287;3;SA674;26.01.2024;1;150
158971;3;SN147;18.10.2024;3;540
325425;3;BO305;08.01.2024;3;900
769354;3;BO934;27.06.2024;1;300
160663;2;CA376;01.12.2024;3;570
460143;1;BO280;27.07.2024;2;600
298376;3;HE595;30.09.2024;3;750
423045;2;HE311;06.02.2024;4;1000
942267;1;BA672;12.06.2024;1;120
886363;1;CA591;06.01.2024;4;760
990032;2;BA740;23.02.2024;1;120
565580;2;BA884;29.03.2024;1;120
852641;2;FO116;03.11.2024;2;460
676952;3;BO114;03.08.2024;4;1200
389427;3;SN329;12.11.2024;3;540
969036;3;BA929;18.04.2024;2;240
801961;1;BA296;12.05.2024;1;120
547476;1;BO868;14.03.2024;2;600
740312;2;SN653;04.06.2024;1;180
618218;1;BO693;31.07.2024;1;300
708858;2;SA674;10.11.2024;2;300
583818;2;BO313;10.04.2024;1;300
322332;2;SA674;11.03.2024;4;600
193213;2;BA522;01.12.2024;3;360
361331;1;SA154;26.09.2024;3;450
506085;3;SA210;29.05.2024;2;300
641852;1;SA515;15.11.2024;4;600
152615;3;SN503;13.07.2024;1;180
241227;1;BA589;29.08.2024;4;480
174089;3;BA975;17.05.2024;3;360
582483;2;SN407;05.06.2024;4;720
529414;3;SN147;05.11.2024;2;360
997129;3;BA795;05.05.2024;4;480
642889;1;SN483;18.01.2024;2;360
306585;2;CA475;15.09.2024;3;570
226613;2;HE796;15.12.2024;3;750
966933;1;SN689;17.10.2024;4;720
990110;2;FO769;21.02.2024;3;690
235303;2;SA372;26.09.2024;4;600
297294;2;SN512;24.12.2024;3;540
327416;3;SA210;04.12.2024;1;150
123216;1;SN713;31.05.2024;1;180
770863;2;SA549;06.04.2024;2;300
116118;1;BO147;25.01.2024;3;900
141601;1;FO609;02.04.2024;3;690
177304;1;SN871;18.03.2024;3;540
741590;3;FO433;20.11.2024;3;690
218324;2;CA502;28.01.2024;2;380
267431;3;SN825;04.04.2024;3;540
553755;3;BO118;15.09.2024;1;300
639430;1;BA473;05.10.2024;2;240
942301;2;SN769;08.06.2024;3;540
361125;1;SN644;08.09.2024;3;540
327297;3;BO370;29.02.2024;1;300
228303;2;CA785;26.10.2024;1;190
254720;2;CA234;03.06.2024;2;380
235557;3;BA975;18.08.2024;1;120
512757;3;SN512;29.11.2024;4;720
303626;1;CA252;12.06.2024;3;570
412572;3;SN992;03.12.2024;3;540
351059;3;CA369;06.03.2024;4;760
591270;1;CA163;17.02.2024;1;190
238641;1;FO685;23.05.2024;1;230
907335;1;BA184;24.07.2024;4;480
484203;3;CA542;07.11.2024;1;190
666332;1;SA496;02.04.2024;2;300
884655;3;BA795;22.03.2024;2;240
816943;2;BA325;19.05.2024;3;360
627116;2;SA911;31.10.2024;2;300
931463;2;CA377;14.11.2024;1;190
747738;1;BA434;09.05.2024;2;240
840987;3;FO787;25.11.2024;2;460
841645;2;SN710;23.09.2024;4;720
857064;2;SA549;02.04.2024;3;450
427064;3;FO696;27.11.2024;1;230
244739;2;HE562;24.06.2024;3;750
224439;1;BA141;06.05.2024;2;240
859148;2;BA473;12.12.2024;1;120
858566;1;BA735;26.10.2024;1;120
814179;1;CA249;21.02.2024;4;760
162715;2;CA633;25.12.2024;1;190
196433;3;BA473;01.05.2024;4;480
976278;3;BA771;12.05.2024;1;120
644173;1;BA589;04.08.2024;2;240
479709;3;BA856;14.07.2024;1;120
400652;3;BA659;20.06.2024;4;480
439086;2;BA740;14.08.2024;3;360
288269;1;HE861;19.12.2024;1;250
863021;3;SA327;13.03.2024;1;150
904177;2;FO355;11.03.2024;3;690
928165;1;CA981;11.05.2024;1;190
265134;1;FO455;17.09.2024;3;690
873836;2;HE311;25.07.2024;3;750
384523;3;BA434;01.08.2024;1;120
975498;3;FO696;04.11.2024;1;230
607812;2;FO997;10.10.2024;2;460
342463;2;CA320;23.02.2024;4;760
107117;2;BO280;21.07.2024;3;900
226126;1;SN116;19.03.2024;2;360
875789;3;BO313;07.09.2024;2;600
283875;2;BA781;28.11.2024;3;360
705568;2;SN683;17.05.2024;1;180
588585;3;CA234;16.08.2024;4;760
614644;1;HE724;11.05.2024;1;250
263420;2;SN361;01.12.2024;2;360
321159;2;HE530;19.06.2024;4;1000
987715;2;HE835;12.12.2024;2;500
696562;2;FO455;11.03.2024;4;920
387653;3;SN611;06.10.2024;3;540
739718;3;BA863;23.11.2024;1;120
483854;1;BA590;06.06.2024;2;240
463453;3;BO241;21.07.2024;2;600
251940;2;FO811;26.04.2024;3;690
536869;3;FO333;22.03.2024;2;460
348194;1;FO196;10.04.2024;2;460
546325;3;BO370;19.01.2024;1;300
165415;1;SA270;16.10.2024;1;150
841226;1;SN211;24.07.2024;1;180
678422;3;SN258;09.03.2024;4;720
338104;1;FO440;14.07.2024;3;690
930834;3;FO246;24.09.2024;4;920
603610;2;FO622;12.12.2024;3;690
559096;1;HE886;11.11.2024;2;500
884497;2;BA967;04.09.2024;1;120
546812;2;SA327;20.07.2024;4;600
556320;3;BA863;01.04.2024;2;240
945763;2;BA784;08.09.2024;4;480
363192;3;BA745;25.12.2024;2;240
455547;3;FO445;17.11.2024;4;920
869206;2;HE796;31.07.2024;1;250
432343;1;BA872;15.05.2024;2;240
833768;3;BO963;02.10.2024;2;600
730272;1;BO705;17.05.2024;4;1200
759601;1;FO607;29.06.2024;3;690
313766;3;BA249;27.05.2024;4;480
818691;1;BO750;03.11.2024;2;600
462960;1;CA163;28.01.2024;1;190
820184;2;HE206;24.10.2024;1;250
567795;1;CA306;20.03.2024;4;760
118519;3;HE624;14.11.2024;3;750
951686;2;SN713;13.04.2024;1;180
944829;3;HE534;26.05.2024;2;500
943327;3;FO355;25.09.2024;4;920
421442;3;HE414;21.02.2024;3;750
688565;2;HE392;29.02.2024;4;1000
934656;3;BA843;02.04.2024;1;120
117508;2;BA884;04.05.2024;2;240
151356;2;BA528;12.01.2024;2;240
971811;2;CA381;17.10.2024;1;190
223445;2;SN713;07.06.2024;2;360
357190;2;FO373;23.02.2024;1;230
225316;3;HE530;18.12.2024;3;750
745077;1;SN329;06.04.2024;3;540
245910;2;SA720;20.11.2024;4;600
891443;2;SA210;18.02.2024;4;600
378504;3;SA496;10.07.2024;3;450
710701;3;SN703;06.05.2024;2;360
138525;3;HE414;03.04.2024;2;500
627146;2;BO705;13.11.2024;4;1200
738362;3;BA659;26.02.2024;1;120
532906;3;FO433;19.02.2024;2;460
327447;2;CA806;17.10.2024;1;190
705415;2;HE530;06.07.2024;2;500
838600;2;BA816;01.11.2024;4;480
690294;2;SN743;06.12.2024;2;360
428982;1;HE997;09.05.2024;2;500
463011;3;SN503;02.09.2024;1;180
882132;1;BA201;08.04.2024;4;480
107009;2;CA274;08.10.2024;4;760
729691;3;BA929;30.05.2024;1;120
451335;3;SN905;07.01.2024;3;540
120833;2;BA473;11.10.2024;2;240
955798;1;BA947;06.05.2024;2;240
833740;3;SA496;12.03.2024;1;150
108815;3;FO392;17.03.2024;4;920
297895;2;BO963;11.07.2024;4;1200
204464;1;SN512;21.01.2024;4;720
515515;3;BO431;17.05.2024;1;300
190303;2;BO118;29.10.2024;3;900
841137;3;HE549;10.02.2024;2;500
629804;3;BA735;23.12.2024;1;120
533366;2;BA816;14.06.2024;4;480
477761;1;BA745;30.05.2024;1;120
929835;3;HE392;13.09.2024;1;250
957434;1;SN127;14.11.2024;3;540
914695;3;CA623;20.04.2024;1;190
362339;1;BO750;21.04.2024;3;900
327354;2;SN825;09.03.2024;4;720
280696;2;SA343;12.12.2024;2;300
992026;2;CA472;29.10.2024;4;760
490794;3;HE796;07.07.2024;3;750
296460;3;HE835;13.10.2024;3;750
528966;3;BA249;21.06.2024;3;360
904349;2;SN731;02.05.2024;3;540
918819;1;SA341;08.12.2024;4;600
866575;2;HE888;20.12.2024;1;250
988892;2;BA141;15.09.2024;1;120
644821;2;BA726;17.07.2024;2;240
235738;3;BA735;21.03.2024;4;480
163001;3;CA306;05.04.2024;4;760
338662;1;SA504;12.02.2024;2;300
743486;3;BA141;28.10.2024;2;240
616114;1;SN119;20.12.2024;4;720
443648;2;SN825;18.09.2024;1;180
845719;3;HE823;17.08.2024;1;250
989154;2;SN403;05.04.2024;2;360
368655;1;BA565;14.11.2024;2;240
877617;2;BA884;13.01.2024;3;360
512482;1;BO948;06.02.2024;3;900
597622;3;FO393;11.02.2024;2;460
351807;1;BA831;27.01.2024;2;240
603900;3;FO392;21.10.2024;3;690
714035;3;SN713;04.08.2024;3;540
836988;1;SA341;23.01.2024;3;450
889748;3;SN766;24.03.2024;2;360
929977;1;SN483;05.03.2024;4;720
679242;2;SA495;05.03.2024;3;450
541334;3;CA806;19.02.2024;2;380
123925;2;SN497;29.09.2024;1;180
196244;2;BO313;28.07.2024;3;900
775581;2;BA941;03.03.2024;4;480
806122;2;SN935;01.10.2024;1;180
668349;2;SN905;14.11.2024;3;540
914527;3;CA389;11.02.2024;1;190
838189;1;FO429;03.10.2024;3;690
280690;2;CA492;28.10.2024;3;570
934687;1;FO622;09.07.2024;1;230
657348;2;SN512;26.08.2024;1;180
799784;3;HE796;01.06.2024;4;1000
507710;2;SA372;31.10.2024;1;150
318926;2;HE106;21.02.2024;1;250
197060;1;FO356;10.12.2024;4;920
881126;1;SN683;09.08.2024;1;180
836202;1;BA795;01.11.2024;4;480
223695;2;FO445;22.11.2024;3;690
927053;1;BO354;10.06.2024;4;1200
200012;3;SN497;25.08.2024;2;360
416735;3;FO704;15.11.2024;1;230
573270;2;CA293;13.04.2024;1;190
885033;2;SN512;24.05.2024;1;180
654815;1;SA864;31.10.2024;4;600
347623;2;SN964;01.05.2024;1;180
991390;3;BO996;30.03.2024;3;900
622670;3;BA590;21.02.2024;3;360
573578;1;SN144;12.11.2024;3;540
873195;1;CA369;14.11.2024;1;190
549373;2;HE733;05.01.2024;2;500
664243;2;SN521;26.11.2024;2;360
491901;3;BA760;23.04.2024;3;360
547879;3;SN653;11.01.2024;4;720
847000;2;CA369;02.08.2024;2;380
501138;1;BO158;28.01.2024;1;300
830168;1;FO696;17.09.2024;4;920
942800;1;SN611;25.02.2024;2;360
552639;2;BO305;15.05.2024;2;600
326961;3;BO750;15.04.2024;4;1200
806997;1;SA210;10.12.2024;3;450
961708;1;BO897;20.01.2024;2;600
253054;3;SA729;29.02.2024;2;300
858525;1;BO790;27.09.2024;2;600
699671;3;BA967;06.08.2024;2;240
405720;3;BO605;04.07.2024;1;300
635175;3;BO114;11.11.2024;2;600
750919;1;SN743;26.10.2024;4;720
940309;1;BO125;24.05.2024;4;1200
537620;3;BO466;07.06.2024;1;300
764939;3;BA672;15.05.2024;3;360
830975;2;BA184;26.05.2024;1;120
116277;3;SN361;03.02.2024;3;540
992569;1;SA549;14.11.2024;4;600
626324;3;FO997;02.05.2024;2;460
600323;3;BO313;16.09.2024;1;300
426859;3;SA270;08.09.2024;1;150
653507;1;BA618;27.11.2024;2;240
370808;3;CA163;30.11.2024;1;190
716718;3;BO199;22.09.2024;2;600
787897;1;SA674;21.10.2024;1;150
984018;1;CA369;08.04.2024;1;190
334994;1;SN703;12.06.2024;1;180
307573;2;BO651;16.08.2024;1;300
744186;2;CA293;22.02.2024;3;570
820157;1;CA981;01.10.2024;4;760
338395;2;SA372;06.02.2024;4;600
738902;3;SN731;06.12.2024;2;360
846840;3;CA234;12.12.2024;4;760
659051;1;HE627;03.03.2024;4;1000
524546;2;BA694;13.05.2024;1;120
475004;2;SA729;27.11.2024;3;450
101234;2;BA547;26.09.2024;1;120
535968;3;HE404;04.11.2024;3;750
424329;1;BA345;29.09.2024;2;240
497056;1;BO569;30.07.2024;3;900
980743;1;BO832;25.11.2024;3;900
860859;3;BA929;09.01.2024;3;360
135560;2;CA306;01.05.2024;3;570
122685;2;SN703;15.04.2024;3;540
377008;1;BO455;25.01.2024;4;1200
998955;2;CA363;11.09.2024;4;760
910286;1;FO622;18.05.2024;1;230
583685;1;SA674;16.03.2024;3;450
827401;2;BA547;26.03.2024;4;480
890739;1;SA864;22.09.2024;4;600
969895;3;BA513;08.08.2024;1;120
789300;1;BO276;14.07.2024;2;600
279401;1;BA141;11.08.2024;4;480
563889;2;BA174;11.02.2024;2;240
530220;3;SA729;17.02.2024;4;600
277414;3;SA270;21.08.2024;4;600
588258;2;HE549;15.04.2024;3;750
248217;3;SN521;05.04.2024;4;720
160059;1;BA843;13.10.2024;4;480
665839;2;SA627;20.09.2024;2;300
733228;3;SN211;11.09.2024;2;360
615971;3;SN521;01.05.2024;2;360
118912;1;FO196;25.08.2024;1;230
810460;2;BA249;16.09.2024;4;480
234021;2;HE796;02.03.2024;4;1000
375074;3;SA495;12.01.2024;4;600
311716;2;CA472;11.02.2024;2;380
402820;1;BO199;16.08.2024;1;300
270457;3;FO356;27.03.2024;4;920
398372;2;BO158;10.04.2024;1;300
390858;1;CA295;10.12.2024;4;760
540089;2;BA729;21.07.2024;2;240
760957;2;BO147;13.08.2024;1;300
404748;2;SN935;15.05.2024;1;180
625357;2;CA686;21.03.2024;2;380
625280;1;FO369;03.08.2024;1;230
527566;2;SN812;23.06.2024;2;360
113672;1;BA120;13.06.2024;2;240
836741;1;HE839;24.02.2024;3;750
778050;3;BA967;04.05.2024;4;480
702937;2;SN710;25.03.2024;4;720
804316;3;SN710;30.05.2024;1;180
788625;3;BA929;20.06.2024;3;360
694971;2;SN683;05.10.2024;3;540
712518;3;SN653;12.03.2024;1;180
257086;1;SN144;02.01.2024;3;540
615199;2;SA341;08.08.2024;3;450
361231;1;SN165;21.05.2024;4;720
237059;2;FO325;07.04.2024;3;690
712566;2;SN403;08.09.2024;4;720
264793;3;SN398;22.11.2024;1;180
660373;1;HE955;14.02.2024;3;750
876945;2;FO963;21.10.2024;1;230
614527;2;CA377;23.02.2024;4;760
311163;2;FO429;10.06.2024;2;460
703614;3;CA669;12.06.2024;1;190
283757;2;FO538;14.11.2024;1;230
891495;2;SA372;24.02.2024;3;450
576118;1;BA816;11.06.2024;3;360
344972;3;SA270;07.06.2024;4;600
420259;1;SA343;23.02.2024;3;450
634881;2;CA492;25.12.2024;4;760
943825;3;BO651;26.06.2024;2;600
228787;1;FO928;30.08.2024;2;460
574279;1;SN483;02.07.2024;2;360
805436;3;BO118;25.09.2024;4;1200
412515;3;BA781;19.12.2024;2;240
766996;1;BA325;09.08.2024;4;480
751484;3;BA672;04.07.2024;4;480
827863;3;SN571;29.09.2024;1;180
884126;3;CA542;10.03.2024;4;760
418809;3;SN483;22.06.2024;1;180
558736;3;HE211;21.03.2024;4;1000
340294;1;FO373;01.10.2024;2;460
611459;3;SA496;21.07.2024;1;150
369281;1;FO632;27.12.2024;1;230
334451;1;CA381;29.12.2024;1;190
364940;1;FO769;22.11.2024;3;690
529411;1;HE611;10.10.2024;2;500
891378;3;BO247;10.10.2024;3;900
359236;2;HE595;20.03.2024;3;750
688927;3;HE530;25.05.2024;3;750
558168;1;SN319;14.04.2024;2;360
703944;1;FO693;21.02.2024;2;460
951921;3;CA306;09.04.2024;3;570
929266;3;SN829;14.01.2024;2;360
391369;1;SN257;02.10.2024;4;720
278882;1;SN602;03.03.2024;4;720
669698;1;BA590;14.12.2024;2;240
221083;1;BO915;07.08.2024;3;900
610923;1;CA320;09.07.2024;4;760
796223;2;SN319;02.07.2024;4;720
965048;2;SN689;16.06.2024;4;720
965444;1;SN703;14.03.2024;1;180
244002;1;BA522;19.01.2024;2;240
688940;1;FO607;10.03.2024;1;230
364709;2;SA720;29.01.2024;4;600
169415;1;BA251;20.08.2024;3;360
183047;3;HE658;10.02.2024;1;250
512604;3;BO920;06.08.2024;4;1200
129708;2;BO968;24.02.2024;3;900
216890;1;HE206;30.04.2024;3;750
663011;3;FO811;22.01.2024;3;690
463360;2;BO325;09.06.2024;2;600
471898;1;SN329;06.09.2024;2;360
313173;1;BA726;14.07.2024;1;120
835263;3;CA995;12.01.2024;1;190
143710;3;BO466;27.03.2024;2;600
602033;1;HE595;07.12.2024;3;750
772520;1;CA389;04.02.2024;2;380
291456;2;HE851;06.08.2024;4;1000
915457;1;BO247;25.01.2024;3;900
